,Object1,Object2,Relatedness
774,bathtub,cabinet,-1.0
775,bathtub,candle,-1.0
776,bathtub,cd,-1.0
777,bathtub,cell_phone,-1.0
778,bathtub,chair,-1.0
779,bathtub,cloth,-1.0
780,bathtub,coffee_machine,-1.0
781,bathtub,coffee_table,-1.0
782,bathtub,counter_top,-1.0
783,bathtub,credit_card,-1.0
784,bathtub,cup,-1.0
785,bathtub,curtains,-1.0
786,bathtub,desk,-1.0
787,bathtub,desk_lamp,-1.0
788,bathtub,desktop,-1.0
789,bathtub,dining_table,-1.0
790,bathtub,dish_sponge,-1.0
791,bathtub,dog_bed,-1.0
792,bathtub,drawer,-1.0
793,bathtub,dresser,-1.0
794,bathtub,dumbbell,-1.0
795,bathtub,egg,-1.0
796,bathtub,faucet,-1.0
797,bathtub,floor,-1.0
798,bathtub,floor_lamp,-1.0
799,bathtub,foot_stool,-1.0
800,bathtub,fork,-1.0
801,bathtub,fridge,-1.0
802,bathtub,garbage_bag,-1.0
803,bathtub,hand_towel,-1.0
804,bathtub,hand_towel_holder,-1.0
805,bathtub,house_plant,-1.0
806,bathtub,kettle,-1.0
807,bathtub,key_chain,-1.0
808,bathtub,knife,-1.0
809,bathtub,ladle,-1.0
810,bathtub,laptop,-1.0
811,bathtub,laundry_hamper,-1.0
812,bathtub,lettuce,-1.0
813,bathtub,light_switch,-1.0
814,bathtub,microwave,-1.0
815,bathtub,mirror,-1.0
816,bathtub,mug,-1.0
817,bathtub,newspaper,-1.0
818,bathtub,ottoman,-1.0
819,bathtub,painting,-1.0
820,bathtub,pan,-1.0
821,bathtub,paper_towel_roll,-1.0
822,bathtub,pen,-1.0
823,bathtub,pencil,-1.0
824,bathtub,pepper_shaker,-1.0
825,bathtub,pillow,-1.0
826,bathtub,plate,-1.0
827,bathtub,plunger,0.232
828,bathtub,poster,0.046
829,bathtub,pot,0.113
830,bathtub,potato,-0.053
831,bathtub,remote_control,0.009
832,bathtub,room_decor,0.206
833,bathtub,safe,0.018
834,bathtub,salt_shaker,0.118
835,bathtub,scrub_brush,0.08
836,bathtub,shelf,0.09
837,bathtub,shelving_unit,0.076
838,bathtub,shower_curtain,0.461
839,bathtub,shower_door,0.649
840,bathtub,shower_glass,0.443
841,bathtub,shower_head,0.649
842,bathtub,side_table,0.005
843,bathtub,sink,0.442
844,bathtub,sink_basin,0.384
845,bathtub,soap_bar,0.105
846,bathtub,soap_bottle,0.105
847,bathtub,soap_bottle,0.105
848,bathtub,sofa,0.275
849,bathtub,spatula,0.057
850,bathtub,spoon,0.129
851,bathtub,spray_bottle,-0.002
852,bathtub,statue,0.069
853,bathtub,stool,0.107
854,bathtub,stove_burner,0.195
855,bathtub,stove_knob,0.206
856,bathtub,table_top_decor,0.024
857,bathtub,target_circle,-0.1
858,bathtub,teddy_bear,0.148
859,bathtub,television,0.148
860,bathtub,tennis_racket,-0.017
861,bathtub,tissue_box,-0.052
862,bathtub,toaster,0.142
863,bathtub,toilet,0.516
864,bathtub,toilet_paper,0.245
865,bathtub,toilet_paper_hanger,0.245
866,bathtub,tomato,-0.038
867,bathtub,towel,0.331
868,bathtub,towel_holder,0.602
869,bathtub,tv_stand,0.032
870,bathtub,vacuum_cleaner,0.054
871,bathtub,vase,0.182
872,bathtub,watch,0.088
873,bathtub,watering_can,0.114
874,bathtub,window,0.163
875,bathtub,wine_bottle,0.043
876,bathtub,oven,0.136
877,bathtub,tooth_brush,0.08
878,bathtub,hair_drier,0.362
879,bathtub,keyboard,-0.007
880,bathtub,scissors,0.031
881,bathtub,mouse,0.037
882,bathtub_basin,alarm_clock,-0.014
883,bathtub_basin,aluminum_foil,-0.037
884,bathtub_basin,apple,0.095
885,bathtub_basin,arm_chair,0.025
886,bathtub_basin,baseball_bat,0.12
887,bathtub_basin,basketball_bat,0.024
888,bathtub_basin,bathtub,0.201
889,bathtub_basin,bathtub_basin,1.0
890,bathtub_basin,bed,0.023
891,bathtub_basin,blinds,0.087
892,bathtub_basin,book,0.052
893,bathtub_basin,boots,-0.013
894,bathtub_basin,bottle,0.428
895,bathtub_basin,bowl,-0.036
896,bathtub_basin,box,-0.025
897,bathtub_basin,bread,-0.095
898,bathtub_basin,butter_knife,0.018
899,bathtub_basin,cabinet,-1.0
900,bathtub_basin,cabinet,-1.0
901,bathtub_basin,candle,-1.0
902,bathtub_basin,cd,-1.0
903,bathtub_basin,cell_phone,-1.0
904,bathtub_basin,chair,-1.0
905,bathtub_basin,cloth,-1.0
906,bathtub_basin,coffee_machine,-1.0
907,bathtub_basin,coffee_table,-1.0
908,bathtub_basin,counter_top,-1.0
909,bathtub_basin,credit_card,-1.0
910,bathtub_basin,cup,-1.0
911,bathtub_basin,curtains,-1.0
912,bathtub_basin,desk,-1.0
913,bathtub_basin,desk_lamp,-1.0
914,bathtub_basin,desktop,-1.0
915,bathtub_basin,dining_table,-1.0
916,bathtub_basin,dish_sponge,-1.0
917,bathtub_basin,dog_bed,-1.0
918,bathtub_basin,drawer,-1.0
919,bathtub_basin,dresser,-1.0
920,bathtub_basin,dumbbell,-1.0
921,bathtub_basin,egg,-1.0
922,bathtub_basin,faucet,-1.0
923,bathtub_basin,floor,-1.0
924,bathtub_basin,floor_lamp,-1.0
925,bathtub_basin,foot_stool,-1.0
926,bathtub_basin,fork,-1.0
927,bathtub_basin,fridge,-1.0
928,bathtub_basin,garbage_bag,-1.0
929,bathtub_basin,hand_towel,-1.0
930,bathtub_basin,hand_towel_holder,-1.0
931,bathtub_basin,house_plant,-1.0
932,bathtub_basin,kettle,-1.0
933,bathtub_basin,key_chain,-1.0
934,bathtub_basin,knife,-1.0
935,bathtub_basin,ladle,-1.0
936,bathtub_basin,laptop,-1.0
937,bathtub_basin,laundry_hamper,-1.0
938,bathtub_basin,lettuce,-1.0
939,bathtub_basin,light_switch,-1.0
940,bathtub_basin,microwave,-1.0
941,bathtub_basin,mirror,-1.0
942,bathtub_basin,mug,-1.0
943,bathtub_basin,newspaper,-1.0
944,bathtub_basin,ottoman,-1.0
945,bathtub_basin,painting,-1.0
946,bathtub_basin,pan,-1.0
947,bathtub_basin,paper_towel_roll,-1.0
948,bathtub_basin,pen,-1.0
949,bathtub_basin,pencil,-1.0
950,bathtub_basin,pepper_shaker,-1.0
951,bathtub_basin,pillow,-1.0
952,bathtub_basin,plate,-1.0
953,bathtub_basin,plunger,-1.0
954,bathtub_basin,poster,-1.0
955,bathtub_basin,pot,-1.0
956,bathtub_basin,potato,-1.0
957,bathtub_basin,remote_control,-1.0
958,bathtub_basin,room_decor,-1.0
959,bathtub_basin,safe,-1.0
960,bathtub_basin,salt_shaker,-1.0
961,bathtub_basin,scrub_brush,-1.0
962,bathtub_basin,shelf,-1.0
963,bathtub_basin,shelving_unit,-1.0
964,bathtub_basin,shower_curtain,-1.0
965,bathtub_basin,shower_door,-1.0
966,bathtub_basin,shower_glass,-1.0
967,bathtub_basin,shower_head,-1.0
968,bathtub_basin,side_table,-1.0
969,bathtub_basin,sink,-1.0
970,bathtub_basin,sink_basin,-1.0
971,bathtub_basin,soap_bar,-1.0
972,bathtub_basin,soap_bottle,-1.0
973,bathtub_basin,soap_bottle,-1.0
974,bathtub_basin,sofa,-1.0
975,bathtub_basin,spatula,-1.0
976,bathtub_basin,spoon,-1.0
977,bathtub_basin,spray_bottle,-1.0
978,bathtub_basin,statue,-1.0
979,bathtub_basin,stool,-1.0
980,bathtub_basin,stove_burner,-1.0
981,bathtub_basin,stove_knob,-1.0
982,bathtub_basin,table_top_decor,-1.0
983,bathtub_basin,target_circle,-1.0
984,bathtub_basin,teddy_bear,-1.0
985,bathtub_basin,television,-1.0
986,bathtub_basin,tennis_racket,-1.0
987,bathtub_basin,tissue_box,-1.0
988,bathtub_basin,toaster,-1.0
989,bathtub_basin,toilet,-1.0
990,bathtub_basin,toilet_paper,-1.0
991,bathtub_basin,toilet_paper_hanger,-1.0
992,bathtub_basin,tomato,-1.0
993,bathtub_basin,towel,-1.0
994,bathtub_basin,towel_holder,-1.0
995,bathtub_basin,tv_stand,-1.0
996,bathtub_basin,vacuum_cleaner,-1.0
997,bathtub_basin,vase,-1.0
998,bathtub_basin,watch,-1.0
999,bathtub_basin,watering_can,-1.0
1000,bathtub_basin,window,-1.0
1001,bathtub_basin,wine_bottle,-1.0
1002,bathtub_basin,oven,-1.0
1003,bathtub_basin,tooth_brush,-1.0
1004,bathtub_basin,hair_drier,-1.0
1005,bathtub_basin,keyboard,-1.0
1006,bathtub_basin,scissors,-1.0
1007,bathtub_basin,mouse,-1.0
1008,bed,alarm_clock,0.293
1009,bed,aluminum_foil,-0.01
1010,bed,apple,-0.004
1011,bed,arm_chair,-0.024
1012,bed,baseball_bat,-0.006
1013,bed,basketball_bat,0.058
1014,bed,bathtub,0.355
1015,bed,bathtub_basin,0.023
1016,bed,bed,1.0
1017,bed,blinds,0.126
1018,bed,book,0.063
1019,bed,boots,-1.0
1020,bed,bottle,-1.0
1021,bed,bowl,-1.0
1022,bed,box,-1.0
1023,bed,bread,-1.0
1024,bed,butter_knife,-1.0
1025,bed,cabinet,-1.0
1026,bed,cabinet,-1.0
1027,bed,candle,-1.0
1028,bed,cd,-1.0
1029,bed,cell_phone,-1.0
1030,bed,chair,-1.0
1031,bed,cloth,-1.0
1032,bed,coffee_machine,-1.0
1033,bed,coffee_table,-1.0
1034,bed,counter_top,-1.0
1035,bed,credit_card,-1.0
1036,bed,cup,-1.0
1037,bed,curtains,-1.0
1038,bed,desk,-1.0
1039,bed,desk_lamp,-1.0
1040,bed,desktop,-1.0
1041,bed,dining_table,-1.0
1042,bed,dish_sponge,-1.0
1043,bed,dog_bed,-1.0
1044,bed,drawer,-1.0
1045,bed,dresser,-1.0
1046,bed,dumbbell,-1.0
1047,bed,egg,-1.0
1048,bed,faucet,-1.0
1049,bed,floor,-1.0
1050,bed,floor_lamp,-1.0
1051,bed,foot_stool,-1.0
1052,bed,fork,-1.0
1053,bed,fridge,-1.0
1054,bed,garbage_bag,-1.0
1055,bed,hand_towel,-1.0
1056,bed,hand_towel_holder,-1.0
1057,bed,house_plant,-1.0
1058,bed,kettle,-1.0
1059,bed,key_chain,-1.0
1060,bed,knife,-1.0
1061,bed,ladle,-1.0
1062,bed,laptop,-1.0
1063,bed,laundry_hamper,-1.0
1064,bed,lettuce,-1.0
1065,bed,light_switch,-1.0
1066,bed,microwave,-1.0
1067,bed,mirror,-1.0
1068,bed,mug,-1.0
1069,bed,newspaper,-1.0
1070,bed,ottoman,-1.0
1071,bed,painting,-1.0
1072,bed,pan,-1.0
1073,bed,paper_towel_roll,-1.0
1074,bed,pen,-1.0
1075,bed,pencil,-1.0
1076,bed,pepper_shaker,-1.0
1077,bed,pillow,-1.0
1078,bed,plate,-1.0
1079,bed,plunger,-1.0
1080,bed,poster,-1.0
1081,bed,pot,-1.0
1082,bed,potato,-1.0
1083,bed,remote_control,-1.0
1084,bed,room_decor,-1.0
1085,bed,safe,-1.0
1086,bed,salt_shaker,-1.0
1087,bed,scrub_brush,-1.0
1088,bed,shelf,-1.0
1089,bed,shelving_unit,-1.0
1090,bed,shower_curtain,-1.0
1091,bed,shower_door,-1.0
1092,bed,shower_glass,-1.0
1093,bed,shower_head,-1.0
1094,bed,side_table,-1.0
1095,bed,sink,-1.0
1096,bed,sink_basin,-1.0
1097,bed,soap_bar,-1.0
1098,bed,soap_bottle,-1.0
1099,bed,soap_bottle,-1.0
1100,bed,sofa,-1.0
1101,bed,spatula,-1.0
1102,bed,spoon,-1.0
1103,bed,spray_bottle,-1.0
1104,bed,statue,-1.0
1105,bed,stool,-1.0
1106,bed,stove_burner,-1.0
1107,bed,stove_knob,-1.0
1108,bed,table_top_decor,-1.0
1109,bed,target_circle,-1.0
1110,bed,teddy_bear,-1.0
1111,bed,television,-1.0
1112,bed,tennis_racket,-1.0
1113,bed,tissue_box,-1.0
1114,bed,toaster,-1.0
1115,bed,toilet,-1.0
1116,bed,toilet_paper,-1.0
1117,bed,toilet_paper_hanger,-1.0
1118,bed,tomato,-1.0
1119,bed,towel,-1.0
1120,bed,towel_holder,-1.0
1121,bed,tv_stand,-1.0
1122,bed,vacuum_cleaner,-1.0
1123,bed,vase,-1.0
1124,bed,watch,-1.0
1125,bed,watering_can,-1.0
1126,bed,window,-1.0
1127,bed,wine_bottle,-1.0
1128,bed,oven,-1.0
1129,bed,tooth_brush,-1.0
1130,bed,hair_drier,-1.0
1131,bed,keyboard,-1.0
1132,bed,scissors,-1.0
1133,bed,mouse,-1.0
1134,blinds,alarm_clock,0.095
1135,blinds,aluminum_foil,0.022
1136,blinds,apple,0.033
1137,blinds,arm_chair,0.051
1138,blinds,baseball_bat,0.061
1139,blinds,basketball_bat,0.048
1140,blinds,bathtub,0.101
1141,blinds,bathtub_basin,0.087
1142,blinds,bed,0.126
1143,blinds,blinds,1.0
1144,blinds,book,0.062
1145,blinds,boots,-1.0
1146,blinds,bottle,-1.0
1147,blinds,bowl,-1.0
1148,blinds,box,-1.0
1149,blinds,bread,-1.0
1150,blinds,butter_knife,-1.0
1151,blinds,cabinet,-1.0
1152,blinds,cabinet,-1.0
1153,blinds,candle,-1.0
1154,blinds,cd,-1.0
1155,blinds,cell_phone,-1.0
1156,blinds,chair,-1.0
1157,blinds,cloth,-1.0
1158,blinds,coffee_machine,-1.0
1159,blinds,coffee_table,-1.0
1160,blinds,counter_top,-1.0
1161,blinds,credit_card,-1.0
1162,blinds,cup,-1.0
1163,blinds,curtains,-1.0
1164,blinds,desk,-1.0
1165,blinds,desk_lamp,-1.0
1166,blinds,desktop,-1.0
1167,blinds,dining_table,-1.0
1168,blinds,dish_sponge,-1.0
1169,blinds,dog_bed,-1.0
1170,blinds,drawer,-1.0
1171,blinds,dresser,-1.0
1172,blinds,dumbbell,-1.0
1173,blinds,egg,-1.0
1174,blinds,faucet,-1.0
1175,blinds,floor,-1.0
1176,blinds,floor_lamp,-1.0
1177,blinds,foot_stool,-1.0
1178,blinds,fork,-1.0
1179,blinds,fridge,-1.0
1180,blinds,garbage_bag,-1.0
1181,blinds,hand_towel,-1.0
1182,blinds,hand_towel_holder,-1.0
1183,blinds,house_plant,-1.0
1184,blinds,kettle,-1.0
1185,blinds,key_chain,-1.0
1186,blinds,knife,-1.0
1187,blinds,ladle,-1.0
1188,blinds,laptop,-1.0
1189,blinds,laundry_hamper,-1.0
1190,blinds,lettuce,-1.0
1191,blinds,light_switch,-1.0
1192,blinds,microwave,-1.0
1193,blinds,mirror,-1.0
1194,blinds,mug,-1.0
1195,blinds,newspaper,-1.0
1196,blinds,ottoman,-1.0
1197,blinds,painting,-1.0
1198,blinds,pan,-1.0
1199,blinds,paper_towel_roll,-1.0
1200,blinds,pen,-1.0
1201,blinds,pencil,-1.0
1202,blinds,pepper_shaker,-1.0
1203,blinds,pillow,-1.0
1204,blinds,plate,-1.0
1205,blinds,plunger,-1.0
1206,blinds,poster,-1.0
1207,blinds,pot,-1.0
1208,blinds,potato,-1.0
1209,blinds,remote_control,-1.0
1210,blinds,room_decor,-1.0
1211,blinds,safe,-1.0
1212,blinds,salt_shaker,-1.0
1213,blinds,scrub_brush,-1.0
1214,blinds,shelf,-1.0
1215,blinds,shelving_unit,-1.0
1216,blinds,shower_curtain,-1.0
1217,blinds,shower_door,-1.0
1218,blinds,shower_glass,-1.0
1219,blinds,shower_head,-1.0
1220,blinds,side_table,-1.0
1221,blinds,sink,-1.0
1222,blinds,sink_basin,-1.0
1223,blinds,soap_bar,-1.0
1224,blinds,soap_bottle,-1.0
1225,blinds,soap_bottle,-1.0
1226,blinds,sofa,-1.0
1227,blinds,spatula,-1.0
1228,blinds,spoon,-1.0
1229,blinds,spray_bottle,-1.0
1230,blinds,statue,-1.0
1231,blinds,stool,-1.0
1232,blinds,stove_burner,-1.0
1233,blinds,stove_knob,-1.0
1234,blinds,table_top_decor,-1.0
1235,blinds,target_circle,-1.0
1236,blinds,teddy_bear,-1.0
1237,blinds,television,-1.0
1238,blinds,tennis_racket,-1.0
1239,blinds,tissue_box,-1.0
1240,blinds,toaster,-1.0
1241,blinds,toilet,-1.0
1242,blinds,toilet_paper,-1.0
1243,blinds,toilet_paper_hanger,-1.0
1244,blinds,tomato,-1.0
1245,blinds,towel,-1.0
1246,blinds,towel_holder,-1.0
1247,blinds,tv_stand,-1.0
1248,blinds,vacuum_cleaner,-1.0
1249,blinds,vase,-1.0
1250,blinds,watch,-1.0
1251,blinds,watering_can,-1.0
1252,blinds,window,-1.0
1253,blinds,wine_bottle,-1.0
1254,blinds,oven,-1.0
1255,blinds,tooth_brush,-1.0
1256,blinds,hair_drier,-1.0
1257,blinds,keyboard,-1.0
1258,blinds,scissors,-1.0
1259,blinds,mouse,-1.0
1260,book,alarm_clock,0.022
1261,book,aluminum_foil,-0.068
1262,book,apple,-0.06
1263,book,arm_chair,0.026
1264,book,baseball_bat,0.037
1265,book,basketball_bat,-0.047
1266,book,bathtub,0.039
1267,book,bathtub_basin,0.052
1268,book,bed,0.063
1269,book,blinds,0.062
1270,book,book,1.0
1271,book,boots,-1.0
1272,book,bottle,-1.0
1273,book,bowl,-1.0
1274,book,box,-1.0
1275,book,bread,-1.0
1276,book,butter_knife,-1.0
1277,book,cabinet,-1.0
1278,book,cabinet,-1.0
1279,book,candle,-1.0
1280,book,cd,-1.0
1281,book,cell_phone,-1.0
1282,book,chair,-1.0
1283,book,cloth,-1.0
1284,book,coffee_machine,-1.0
1285,book,coffee_table,-1.0
1286,book,counter_top,-1.0
1287,book,credit_card,-1.0
1288,book,cup,-1.0
1289,book,curtains,-1.0
1290,book,desk,-1.0
1291,book,desk_lamp,-1.0
1292,book,desktop,-1.0
1293,book,dining_table,-1.0
1294,book,dish_sponge,-1.0
1295,book,dog_bed,-1.0
1296,book,drawer,-1.0
1297,book,dresser,-1.0
1298,book,dumbbell,-1.0
1299,book,egg,-1.0
1300,book,faucet,-1.0
1301,book,floor,-1.0
1302,book,floor_lamp,-1.0
1303,book,foot_stool,-1.0
1304,book,fork,-1.0
1305,book,fridge,-1.0
1306,book,garbage_bag,-1.0
1307,book,hand_towel,-1.0
1308,book,hand_towel_holder,-1.0
1309,book,house_plant,-1.0
1310,book,kettle,-1.0
1311,book,key_chain,-1.0
1312,book,knife,-1.0
1313,book,ladle,-1.0
1314,book,laptop,-1.0
1315,book,laundry_hamper,-1.0
1316,book,lettuce,-1.0
1317,book,light_switch,-1.0
1318,book,microwave,-1.0
1319,book,mirror,-1.0
1320,book,mug,-1.0
1321,book,newspaper,-1.0
1322,book,ottoman,-1.0
1323,book,painting,-1.0
1324,book,pan,-1.0
1325,book,paper_towel_roll,-1.0
1326,book,pen,-1.0
1327,book,pencil,-1.0
1328,book,pepper_shaker,-1.0
1329,book,pillow,-1.0
1330,book,plate,-1.0
1331,book,plunger,-1.0
1332,book,poster,-1.0
1333,book,pot,0.053
1334,book,potato,-0.056
1335,book,remote_control,0.036
1336,book,room_decor,0.047
1337,book,safe,0.013
1338,book,salt_shaker,0.019
1339,book,scrub_brush,-0.05
1340,book,shelf,0.25
1341,book,shelving_unit,0.219
1342,book,shower_curtain,0.046
1343,book,shower_door,0.012
1344,book,shower_glass,-0.027
1345,book,shower_head,0.012
1346,book,side_table,0.067
1347,book,sink,-0.015
1348,book,sink_basin,-0.02
1349,book,soap_bar,-0.048
1350,book,soap_bottle,-0.048
1351,book,soap_bottle,-0.048
1352,book,sofa,0.067
1353,book,spatula,0.024
1354,book,spoon,-0.021
1355,book,spray_bottle,-0.022
1356,book,statue,-0.065
1357,book,stool,0.013
1358,book,stove_burner,0.033
1359,book,stove_knob,0.035
1360,book,table_top_decor,0.068
1361,book,target_circle,0.048
1362,book,teddy_bear,0.062
1363,book,television,-0.091
1364,book,tennis_racket,0.082
1365,book,tissue_box,0.013
1366,book,toaster,-0.053
1367,book,toilet,0.031
1368,book,toilet_paper,0.084
1369,book,toilet_paper_hanger,0.084
1370,book,tomato,0.028
1371,book,towel,0.134
1372,book,towel_holder,0.043
1373,book,tv_stand,0.149
1374,book,vacuum_cleaner,0.048
1375,book,vase,0.079
1376,book,watch,-0.063
1377,book,watering_can,-0.002
1378,book,window,-0.015
1379,book,wine_bottle,0.093
1380,book,oven,-0.046
1381,book,tooth_brush,0.014
1382,book,hair_drier,-0.0
1383,book,keyboard,0.004
1384,book,scissors,-0.029
1385,book,mouse,-0.058
1386,boots,alarm_clock,0.0
1387,boots,aluminum_foil,-0.046
1388,boots,apple,0.032
1389,boots,arm_chair,-0.091
1390,boots,baseball_bat,-0.008
1391,boots,basketball_bat,-0.099
1392,boots,bathtub,0.011
1393,boots,bathtub_basin,-0.013
1394,boots,bed,-1.0
1395,boots,blinds,-1.0
1396,boots,book,-1.0
1397,boots,boots,-1.0
1398,boots,bottle,-1.0
1399,boots,bowl,-1.0
1400,boots,box,-1.0
1401,boots,bread,-1.0
1402,boots,butter_knife,-1.0
1403,boots,cabinet,-1.0
1404,boots,cabinet,-1.0
1405,boots,candle,-1.0
1406,boots,cd,-1.0
1407,boots,cell_phone,-1.0
1408,boots,chair,-1.0
1409,boots,cloth,-1.0
1410,boots,coffee_machine,-1.0
1411,boots,coffee_table,-1.0
1412,boots,counter_top,-1.0
1413,boots,credit_card,-1.0
1414,boots,cup,-1.0
1415,boots,curtains,-1.0
1416,boots,desk,-1.0
1417,boots,desk_lamp,-1.0
1418,boots,desktop,-1.0
1419,boots,dining_table,-1.0
1420,boots,dish_sponge,-1.0
1421,boots,dog_bed,-1.0
1422,boots,drawer,-1.0
1423,boots,dresser,-1.0
1424,boots,dumbbell,-1.0
1425,boots,egg,-1.0
1426,boots,faucet,-1.0
1427,boots,floor,-1.0
1428,boots,floor_lamp,-1.0
1429,boots,foot_stool,-1.0
1430,boots,fork,-1.0
1431,boots,fridge,-1.0
1432,boots,garbage_bag,-1.0
1433,boots,hand_towel,-1.0
1434,boots,hand_towel_holder,-1.0
1435,boots,house_plant,-1.0
1436,boots,kettle,-1.0
1437,boots,key_chain,-1.0
1438,boots,knife,-1.0
1439,boots,ladle,-1.0
1440,boots,laptop,-1.0
1441,boots,laundry_hamper,-1.0
1442,boots,lettuce,-1.0
1443,boots,light_switch,-1.0
1444,boots,microwave,-1.0
1445,boots,mirror,-1.0
1446,boots,mug,-1.0
1447,boots,newspaper,-1.0
1448,boots,ottoman,-1.0
1449,boots,painting,-1.0
1450,boots,pan,-1.0
1451,boots,paper_towel_roll,-1.0
1452,boots,pen,-1.0
1453,boots,pencil,-1.0
1454,boots,pepper_shaker,-1.0
1455,boots,pillow,-1.0
1456,boots,plate,-1.0
1457,boots,plunger,-1.0
1458,boots,poster,-1.0
1459,boots,pot,-1.0
1460,boots,potato,-1.0
1461,boots,remote_control,-1.0
1462,boots,room_decor,-1.0
1463,boots,safe,-1.0
1464,boots,salt_shaker,-1.0
1465,boots,scrub_brush,-1.0
1466,boots,shelf,-1.0
1467,boots,shelving_unit,-1.0
1468,boots,shower_curtain,-1.0
1469,boots,shower_door,-1.0
1470,boots,shower_glass,-1.0
1471,boots,shower_head,-1.0
1472,boots,side_table,-1.0
1473,boots,sink,-1.0
1474,boots,sink_basin,-1.0
1475,boots,soap_bar,-1.0
1476,boots,soap_bottle,-1.0
1477,boots,soap_bottle,-1.0
1478,boots,sofa,-1.0
1479,boots,spatula,-1.0
1480,boots,spoon,-1.0
1481,boots,spray_bottle,-1.0
1482,boots,statue,-1.0
1483,boots,stool,-1.0
1484,boots,stove_burner,-1.0
1485,boots,stove_knob,-1.0
1486,boots,table_top_decor,-1.0
1487,boots,target_circle,-1.0
1488,boots,teddy_bear,-1.0
1489,boots,television,-1.0
1490,boots,tennis_racket,-1.0
1491,boots,tissue_box,-1.0
1492,boots,toaster,-1.0
1493,boots,toilet,-1.0
1494,boots,toilet_paper,-1.0
1495,boots,toilet_paper_hanger,-1.0
1496,boots,tomato,-1.0
1497,boots,towel,-1.0
1498,boots,towel_holder,-1.0
1499,boots,tv_stand,-1.0
1500,boots,vacuum_cleaner,-1.0
1501,boots,vase,-1.0
1502,boots,watch,-1.0
1503,boots,watering_can,-1.0
1504,boots,window,-1.0
1505,boots,wine_bottle,-1.0
1506,boots,oven,-1.0
1507,boots,tooth_brush,-1.0
1508,boots,hair_drier,-1.0
1509,boots,keyboard,-1.0
1510,boots,scissors,-1.0
1511,boots,mouse,-1.0
1512,bottle,alarm_clock,-1.0
1513,bottle,aluminum_foil,-1.0
1514,bottle,apple,-1.0
1515,bottle,arm_chair,-1.0
1516,bottle,baseball_bat,-1.0
1517,bottle,basketball_bat,-1.0
1518,bottle,bathtub,-1.0
1519,bottle,bathtub_basin,-1.0
1520,bottle,bed,-1.0
1521,bottle,blinds,-1.0
1522,bottle,book,-1.0
1523,bottle,boots,-1.0
1524,bottle,bottle,-1.0
1525,bottle,bowl,-1.0
1526,bottle,box,-1.0
1527,bottle,bread,-1.0
1528,bottle,butter_knife,-1.0
1529,bottle,cabinet,-1.0
1530,bottle,cabinet,-1.0
1531,bottle,candle,-1.0
1532,bottle,cd,-1.0
1533,bottle,cell_phone,-1.0
1534,bottle,chair,-1.0
1535,bottle,cloth,-1.0
1536,bottle,coffee_machine,-1.0
1537,bottle,coffee_table,-1.0
1538,bottle,counter_top,-1.0
1539,bottle,credit_card,-1.0
1540,bottle,cup,-1.0
1541,bottle,curtains,-1.0
1542,bottle,desk,-1.0
1543,bottle,desk_lamp,-1.0
1544,bottle,desktop,-1.0
1545,bottle,dining_table,-1.0
1546,bottle,dish_sponge,-1.0
1547,bottle,dog_bed,-1.0
1548,bottle,drawer,-1.0
1549,bottle,dresser,-1.0
1550,bottle,dumbbell,-1.0
1551,bottle,egg,-1.0
1552,bottle,faucet,-1.0
1553,bottle,floor,-1.0
1554,bottle,floor_lamp,-1.0
1555,bottle,foot_stool,-1.0
1556,bottle,fork,-1.0
1557,bottle,fridge,-1.0
1558,bottle,garbage_bag,-1.0
1559,bottle,hand_towel,-1.0
1560,bottle,hand_towel_holder,-1.0
1561,bottle,house_plant,-1.0
1562,bottle,kettle,-1.0
1563,bottle,key_chain,-1.0
1564,bottle,knife,-1.0
1565,bottle,ladle,-1.0
1566,bottle,laptop,-1.0
1567,bottle,laundry_hamper,-1.0
1568,bottle,lettuce,-1.0
1569,bottle,light_switch,-1.0
1570,bottle,microwave,-1.0
1571,bottle,mirror,-1.0
1572,bottle,mug,-1.0
1573,bottle,newspaper,-1.0
1574,bottle,ottoman,-1.0
1575,bottle,painting,-1.0
1576,bottle,pan,-1.0
1577,bottle,paper_towel_roll,-1.0
1578,bottle,pen,-1.0
1579,bottle,pencil,-1.0
1580,bottle,pepper_shaker,-1.0
1581,bottle,pillow,-1.0
1582,bottle,plate,-1.0
1583,bottle,plunger,-1.0
1584,bottle,poster,-1.0
1585,bottle,pot,-1.0
1586,bottle,potato,-1.0
1587,bottle,remote_control,-1.0
1588,bottle,room_decor,-1.0
1589,bottle,safe,-1.0
1590,bottle,salt_shaker,-1.0
